## Sky Sources names
#
# Stellarium Web Engine - Copyright (c) 2022 - Stellarium Labs SRL
#
# This program is licensed under the terms of the GNU AGPL v3, or
# alternatively under a commercial license.
#
# The terms of the AGPL v3 license can be found in the main directory of this
# repository.
#
# List of all known sky source names, excluding the ones related
# to a specific sky culture. I.e. this is the international names,
# spelled in english. Translations in other languages is done in
# separate documents.
#
# Each line link a common name to its main object ID.
# The format is a list of values separated by a |
# When an object has several names, they are listed each on a separated line
# by order of importance
#
# References for the names are listed in the sources column. Details for all
# references can be found in the common_names_refs.tab
##
### planet ###
# id            |english   |wikipedia_title  |model  |sources|notes                      |
# ------------- | -------- | --------------- | ----- | ----- | ------------------------- |
IC 418                 |Colored Contacts Nebula             |               |dso   |HT                                                    |     
IC 443                 |Jellyfish Nebula                    |               |dso   |APOD9                                                 |     
IC 443                 |Gemini A                            |               |dso   |SIMBAD                                                |     
IC 708                 |Papillon                            |               |dso   |                                                      |     
IC 1318                |γ Cyg Nebula                        |               |dso   |SIMBAD,SD                                             |     
IC 1365                |ZW II 108 Group                     |               |dso   |SIMBAD                                                |     
IC 1396A               |Elephant's Trunk Nebula             |               |dso   |WK                                                    |
IC 1396                |The Misty Clover Cluster            |               |dso   |HT                                                    |     
IC 1795                |Fish Head Nebula                    |               |dso   |                                                      |     
IC 1805                |Heart Nebula                        |               |dso   |CSOMSC                                                |     
IC 1805                |The Running Dog Nebula              |               |dso   |B500                                                  |     
IC 1805                |Valentine Nebula                    |               |dso   |B500                                                  |     
IC 1805                |AFGL 333 Cloud                      |               |dso   |SIMBAD                                                |     
IC 1848                |Soul Nebula                         |               |dso   |WP                                                    |     
IC 2177                |Seagull Nebula                      |               |dso   |                                                      |     
IC 2199                |IC 2199 group                       |               |dso   |WSG                                                   |     
IC 2220                |Toby Jug Nebula                     |               |dso   |SIMBAD,TSS                                            |     
IC 2220                |Butterfly Nebula                    |               |dso   |                                                      |     
IC 2431                |Browning Galaxy                     |               |dso   |SIMBAD                                                |     
IC 2488                |Strings of Pearl Cluster            |               |dso   |HT                                                    |     
IC 2488                |Hoopskirt Cluster                   |               |dso   |HT                                                    |     
IC 2574                |Coddington's Nebula                 |               |dso   |NED,SIMBAD,DSW,WSG                                    |     
IC 2714                |The Rip-Torn Cluster                |               |dso   |SG                                                    |     
IC 2948                |λ Cen Nebula                        |               |dso   |SIMBAD                                                |     
IC 2948                |Thackeray's Globules                |               |dso   |                                                      |     
IC 3568                |Lemon slice Nebula                  |               |dso   |DSW                                                   |     
IC 3568                |Theoretician's Nebula               |               |dso   |B500,HT                                               |     
IC 3568                |Baby Eskimo Nebula                  |               |dso   |B500,DSW                                              |     
IC 3568                |Sliced Lime Nebula                  |               |dso   |HT                                                    |     
IC 4321                |Seashell Galaxy                     |               |dso   |NED                                                   |     
IC 4406                |Retina Nebula                       |               |dso   |                                                      |     
IC 4592                |Blue Horsehead Nebula               |               |dso   |APOD1,TSS                                             |     
IC 4593                |White-eyed Pea Nebula               |               |dso   |DSW,SD                                                |     
IC 4604                |ρ Oph Nebula                        |               |dso   |SIMBAD                                                |     
IC 4606                |Antares Nebula                      |               |dso   |SIMBAD                                                |     
IC 4665                |Summer Beehive Cluster              |               |dso   |HT                                                    |     
IC 4665                |Poseidon's Trident Cluster          |               |dso   |B500,DSW                                              |     
IC 4665                |Black Swallowtail Butterfly Cluster |               |dso   |HT                                                    |     
IC 4756                |Graff's Cluster                     |               |dso   |                                                      |     
IC 4756                |Tweedledee Cluster                  |               |dso   |HT                                                    |     
IC 4756                |Secret Garden Cluster               |               |dso   |HT                                                    |     
IC 4946                |Shapley-Ames 5                      |               |dso   |NED                                                   |     
IC 4996                |P Cyg Cluster                       |               |dso   |DSW                                                   |     
IC 5148                |Spare Tyre Nebula                   |               |dso   |WP                                                    |     
IC 5173                |Southern Integral Sign              |               |dso   |WSG                                                   |     
IRAS 07539+5333        |Headphone Nebula                    |               |dso   |WP                                                    |     
IRAS 07539+5333        |Jones-Emberson 1                    |               |dso   |WP                                                    |     
IRAS 17028-1004        |Minkowski's Butterfly               |               |dso   |DSW                                                   |     
IRAS 17028-1004        |Twin Jet Nebula                     |               |dso   |                                                      |     
IRAS 18059-3211        |Gomez's Hamburger                   |               |dso   |                                                      |     
IRAS 19417+1701        |Necklace Nebula                     |               |dso   |HST                                                   |     
IRAS 21311+3924        |Baby Dumbbell Nebula                |               |dso   |ST5                                                   |     
IRAS F23591+2312       |Taffy Galaxies                      |               |dso   |                                                      |     
IRAS F23591+2312       |Taffy System                        |               |dso   |SIMBAD                                                |     
KPG 347                |Siamese Twins                       |               |dso   |BCH,WSO,WSG,PSA,CC                                    |     
KPG 347                |Fish and Chips Galaxies             |               |dso   |B500                                                  |     
LDN 810                |Coalman Nebula                      |               |dso   |DSW                                                   |     
LDN 906                |Northern Coalsack Nebula            |               |dso   |ST1,HT,PSA                                            |     
LDN 935                |Gulf of Mexico Nebula               |               |dso   |                                                      |     
LDN 1235               |Dark Shark Nebula                   |               |dso   |WK                                                    |     
LDN 1382               |Pazmino's Cluster                   |               |dso   |SBSX                                                  |     
LDN 1613               |Cone Nebula                         |               |dso   |DSW                                                   |     
LDN 1773               |Pipe (stem)                         |               |dso   |WK                                                    |     
M 1                    |Crab Nebula                         |               |dso   |WK,SIMBAD,BCH,DWH,SOG,WSO,PSA,CC,DN,DAN               |     
M 1                    |Taurus A                            |               |dso   |SIMBAD,BCH                                            |     
M 4                    |Crab Globular Cluster               |               |dso   |B500                                                  |     
M 4                    |Spider Globular Cluster             |               |dso   |B500                                                  |     
M 5                    |Rose Cluster                        |               |dso   |B500                                                  |     
M 6                    |Butterfly Cluster                   |               |dso   |OGSC,SIMBAD,DSW,BCH,SG,PSA,CC,CSOMSC                  |     
M 6                    |Splendors of the Heavens            |               |dso   |                                                      |     
M 7                    |Ptolemy's Cluster                   |               |dso   |OGSC,SIMBAD,WSO,CSOMSC                                |     
M 8                    |Lagoon Nebula                       |               |dso   |WK,DSW,SOG,WSO,PSA,BH,CC                              |     
M 8                    |Hourglass Region                    |               |dso   |BCH,SIMBAD,CC                                         |     
M 11                   |Wild Duck Cluster                   |               |dso   |OGSC,SIMBAD,DSW,TSS,WSO,PSA,CC,CSOMSC                 |     
M 11                   |July Salt-and-Pepper Cluster        |               |dso   |                                                      |     
M 11                   |Scutum Salt-and-Pepper Cluster      |               |dso   |                                                      |     
M 12                   |Gumball Globular Cluster            |               |dso   |CSOMSC                                                |     
M 13                   |Hercules Globular Cluster           |               |dso   |WK,BCH                                                |     
M 13                   |Great Star Cluster in Hercules      |               |dso   |DSW,BCH,CSOMSC                                        |     
M 15                   |Pegasus Cluster                     |               |dso   |B500                                                  |     
M 15                   |Great Pegasus Cluster               |               |dso   |CSOMSC                                                |     
M 16                   |Eagle Nebula                        |               |dso   |WK,SIMBAD,DSW,TSS,BCH,WSO,PSA,CC,DN,DAN,CSOMSC        |     
M 16                   |Star Queen Nebula                   |               |dso   |SIMBAD,BCH,CC                                         |     
M 17                   |Omega Nebula                        |               |dso   |WK,SIMBAD,TSS,BCH,SOG,WSO,PSA,CC,DN,CCG               |     
M 17                   |Swan Nebula                         |               |dso   |WK,SIMBAD,DSW,TSS,BCH,CC                              |     
M 17                   |Horseshoe Nebula                    |               |dso   |WP,SIMBAD,SOG                                         |     
M 17                   |Checkmark Nebula                    |               |dso   |WP,SIMBAD                                             |     
M 17                   |Lobster Nebula                      |               |dso   |SIMBAD                                                |     
M 18                   |Black Swan Cluster                  |               |dso   |B500                                                  |     
M 20                   |Trifid Nebula                       |               |dso   |WK,SIMBAD,DSW,TSS,BCH,SOG,WSO,PSA,CC,DN,CCG           |     
M 21                   |Webb's Cross                        |               |dso   |OGSC                                                  |     
M 22                   |Great Sagittarius Cluster           |               |dso   |B500,SG,CSOMSC                                        |     
M 22                   |Crackerjack Cluster                 |               |dso   |SG                                                    |     
M 24                   |Small Sagittarius Star Cloud        |               |dso   |WK,SIMBAD,DSW,BCH,WSO,CC                              |     
M 24                   |Delle Caustiche                     |               |dso   |                                                      |     
M 27                   |Dumbbell Nebula                     |               |dso   |WK,SIMBAD,DSW,BCH,DWH,SOG,PN,WSO,PSA,BH,CC,DN,DAN,CCG |     
M 27                   |Diabolo Nebula                      |               |dso   |SIMBAD                                                |     
M 27                   |Apple Core Nebula                   |               |dso   |                                                      |
M 29                   |Cooling Tower                       |               |dso   |                                                      |     
M 29                   |Little Sisters                      |               |dso   |DSW                                                   |     
M 30                   |Jellyfish Cluster                   |               |dso   |B500                                                  |     
M 31                   |Andromeda Galaxy                    |               |dso   |WK,NED,DSW,BCH,DWH,PSA,BH,CC,DSNI                     |     
M 31                   |Andromeda Nebula                    |               |dso   |WSO,WSG                                               |     
M 31                   |Great Nebula in Andromeda           |               |dso   |DSW,SOG,CCG                                           |     
M 33                   |Pinwheel Galaxy                     |               |dso   |WK,DSW,BCH,CC,DN                                      |     
M 33                   |Triangulum Galaxy                   |               |dso   |NED,DWH                                               |     
M 33                   |Triangulum Pinwheel                 |               |dso   |SIMBAD                                                |     
M 33                   |Triangulum Nebula                   |               |dso   |WSG                                                   |     
M 34                   |Spiral Cluster                      |               |dso   |CSOMSC                                                |     
M 35                   |Shoe-Buckle Cluster                 |               |dso   |DSW                                                   |     
M 36                   |Pinwheel Cluster                    |               |dso   |CSOMSC                                                |     
M 37                   |January Salt-and-Pepper Cluster     |               |dso   |                                                      |     
M 37                   |Auriga Salt and Pepper Cluster      |               |dso   |CSOMSC                                                |     
M 38                   |Starfish Cluster                    |               |dso   |                                                      |     
M 38                   |Letter Pi Cluster                   |               |dso   |CSOMSC                                                |     
M 41                   |Little Beehive Cluster              |               |dso   |B500,CSOMSC                                           |     
M 42                   |Orion Nebula                        |               |dso   |WK,SIMBAD,DSW,TSS,BCH,DWH,WSO,PSA,BH,CC               |     
M 42                   |Great Orion Nebula                  |               |dso   |WK,SIMBAD,DSW,BCH,DWH,SOG,DN                          |     
M 42                   |Orion A                             |               |dso   |SIMBAD                                                |     
M 43                   |Mairan's Nebula                     |               |dso   |SIMBAD                                                |     
M 43                   |de Mairan's Nebula                  |               |dso   |                                                      |     
M 44                   |Beehive Cluster                     |               |dso   |WK,SIMBAD,DSW,BCH,SOG,PSA,BH,CC,DSNI                  |     
M 44                   |Praesepe                            |               |dso   |WK,SIMBAD,DSW,BCH,DWH,SOG,WSO,PSA,CC,DSNI,CSOMSC      |     
M 44                   |Manger                              |               |dso   |WK,SIMBAD,DSNI                                        |     
M 45                   |Pleiades                            |               |dso   |WK,DSW,BCH,DWH,SOG,WSO,BH,CC,DN,CCG,CSOMSC            |     
M 45                   |Seven Sisters                       |               |dso   |WK,CC                                                 |     
M 45                   |Subaru                              |               |dso   |                                                      |     
M 50                   |Heart-Shaped Cluster                |               |dso   |CSOMSC                                                |     
M 50                   |Coil Cluster                        |               |dso   |DSW                                                   |     
M 51                   |Whirlpool Galaxy                    |               |dso   |WK,NED,DSW,BCH,DWH,SOG,WSO,WSG,PSA,CC,DN              |     
M 51                   |Question Mark Galaxy                |               |dso   |NED                                                   |     
M 51                   |Rosse's Galaxy                      |               |dso   |NED                                                   |     
M 51                   |Spiral Nebula                       |               |dso   |DSW                                                   |     
M 51                   |Whirlpool Nebula                    |               |dso   |WSO                                                   |     
M 52                   |Cassiopeia Salt-and-Pepper Cluster  |               |dso   |                                                      |     
M 52                   |October Salt-and-Pepper Cluster     |               |dso   |                                                      |     
M 52                   |The Scorpion Cluster                |               |dso   |CSOMSC                                                |     
M 55                   |Specter Cluster                     |               |dso   |B500                                                  |     
M 55                   |The Summer Rose Star                |               |dso   |UT,AM                                                 |     
M 57                   |Ring Nebula                         |               |dso   |WK,SIMBAD,DSW,BCH,DWH,SOG,PN,WSO,PSA,BH,CC,DN         |     
M 61                   |Swelling Spiral Galaxy              |               |dso   |B500                                                  |     
M 62                   |Flickering Globular Cluster         |               |dso   |B500,CSOMSC                                           |     
M 63                   |Sunflower Galaxy                    |               |dso   |SIMBAD,DSW,BCH,DWH,WSG,PSA,CC,DN                      |     
M 64                   |Black Eye Galaxy                    |               |dso   |NED,DSW,BCH,WSO,WSG,PSA,CC,DN,DAN,DSNI                |     
M 64                   |Evil Eye Galaxy                     |               |dso   |SIMBAD                                                |     
M 64                   |Sleeping Beauty Galaxy              |               |dso   |                                                      |     
M 67                   |Golden-Eye Cluster                  |               |dso   |DSW                                                   |     
M 67                   |Pac-Man Cluster                     |               |dso   |DSW                                                   |     
M 67                   |King Cobra Cluster                  |               |dso   |B500,CSOMSC                                           |     
M 71                   |Angelfish Cluster                   |               |dso   |B500                                                  |     
M 71                   |Arrowhead Cluster                   |               |dso   |B500                                                  |     
M 74                   |Phantom Galaxy                      |               |dso   |B500                                                  |     
M 76                   |Little Dumbbell Nebula              |               |dso   |SIMBAD,DSW,BCH,DWH,PSA,CC,DN                          |     
M 76                   |Cork Nebula                         |               |dso   |SIMBAD,DSW,BCH                                        |     
M 76                   |Barbell Nebula                      |               |dso   |SIMBAD,DSW,BCH                                        |     
M 76                   |Butterfly Nebula                    |               |dso   |DSW                                                   |     
M 77                   |Cetus A                             |               |dso   |WSG                                                   |     
M 78                   |Casper the Friendly Ghost Nebula    |               |dso   |B500                                                  |     
M 81                   |Bode's Galaxy                       |               |dso   |WK,SIMBAD                                             |     
M 81                   |Bode's Nebula                       |               |dso   |WK,WSO,WSG,PSA                                        |     
M 81                   |The Great Spiral                    |               |dso   |SOG                                                   |     
M 82                   |Cigar Galaxy                        |               |dso   |SIMBAD                                                |     
M 82                   |Ursa Major A                        |               |dso   |SIMBAD                                                |     
M 82                   |Bode's Nebula                       |               |dso   |WSO,WSG,PSA                                           |     
M 83                   |Southern Pinwheel Galaxy            |               |dso   |SIMBAD                                                |     
M 83                   |Thousand Rubies Galaxy              |               |dso   |SG                                                    |     
M 86                   |Faust V051                          |               |dso   |SIMBAD                                                |     
M 87                   |Virgo Galaxy                        |               |dso   |SIMBAD                                                |     
M 87                   |Virgo A                             |               |dso   |NED,BCH,WSG                                           |     
M 87                   |Smoking gun                         |               |dso   |SIMBAD                                                |     
M 93                   |Butterfly Cluster                   |               |dso   |CSOMSC                                                |     
M 94                   |Croc's Eye Galaxy                   |               |dso   |B500                                                  |     
M 97                   |Owl Nebula                          |               |dso   |WK,DSW,BCH,DWH,SOG,PN,WSO,PSA,CC,DN                   |     
M 99                   |Virgo Cluster Pinwheel              |               |dso   |SIMBAD                                                |     
M 99                   |Coma Pinwheel Galaxy                |               |dso   |SIMBAD                                                |     
M 99                   |St. Catherine’s Wheel               |               |dso   |                                                      |     
M 99                   |Pinwheel Galaxy                     |               |dso   |WSG,CC                                                |     
M 100                  |Blowdryer Galaxy                    |               |dso   |                                                      |     
M 100                  |Mirror Galaxy                       |               |dso   |B500                                                  |     
M 101                  |Pinwheel Galaxy                     |               |dso   |SIMBAD,DSW                                            |     
M 102                  |Spindle Galaxy                      |               |dso   |WK,CC                                                 |     
M 102                  |Fool's Gold Galaxy                  |               |dso   |B500,HT                                               |     
M 104                  |Sombrero Galaxy                     |               |dso   |WK,NED,DSW,TSS,BCH,DWH,WSO,WSG,PSA,CC,DN              |     
M 104                  |Dark Lane Galaxy                    |               |dso   |BCH                                                   |     
M 107                  |The Crucifix Cluster                |               |dso   |B500                                                  |     
M 108                  |Surfboard Galaxy                    |               |dso   |                                                      |     
M 109                  |Vacuum Cleaner Galaxy               |               |dso   |                                                      |     
Melotte 20             |Alpha Persei Cluster                |               |dso   |WK                                                    |
Melotte 20             |α Per Cluster                       |               |dso   |DSW,CSOMSC                                            |     
Melotte 20             |α Per Moving Group                  |               |dso   |OGSC,BCH,HT                                           |     
Melotte 20             |Little Cloud of Pirates             |               |dso   |HT                                                    |     
Melotte 20             |α Per Association                   |               |dso   |BH                                                    |     
Melotte 71             |Wilk's Cluster                      |               |dso   |CSOMSC                                                |     
Melotte 111            |Coma Berenices Cluster              |               |dso   |DSW,BCH,HT,CSOMSC                                     |     
Melotte 111            |Ariadne's Hair                      |               |dso   |HT                                                    |     
Melotte 111            |Thisbe's Veil                       |               |dso   |HT                                                    |     
Melotte 111            |Cobweb Cluster                      |               |dso   |HT                                                    |     
Melotte 111            |Flying Witch                        |               |dso   |HT                                                    |     
Melotte 111            |Black Bart's Hair                   |               |dso   |HT                                                    |     
Melotte 186            |Taurus Poniatovii Cluster           |               |dso   |                                                      |     
Melotte 186            |Poniatowski's Bull Cluster          |               |dso   |CSOMSC                                                |     
NAME Pipe Nebula       |Pipe Nebula                         |               |dso   |WK                                                    |     
NAME Sagittarius A West|Sagittarius A West                  |               |dso   |                                                      |     
NAME Sagittarius A West|Galactic Center Minispiral          |               |dso   |SIMBAD                                                |     
NAME Sagittarius A West|Sgr A West                          |               |dso   |                                                      |     
NAME Markarian's Chain |Markarian's Chain                   |               |dso   |WK                                                    |
NAME Milky Way         |Milky Way                           |               |dso   |WK                                                    |
NGC 128                |NGC 128 group                       |               |dso   |WSG                                                   |     
NGC 134                |Giant Squid Galaxy                  |               |dso   |SG,SD                                                 |     
NGC 206                |Great Star Cloud in Andromeda Galaxy|               |dso   |B500                                                  |     
NGC 225                |Sailboat Cluster                    |               |dso   |HT                                                    |     
NGC 225                |Broken Heart Cluster                |               |dso   |HT                                                    |     
NGC 262                |Markarian 348                       |               |dso   |                                                      |     
NGC 281                |Pacman Nebula                       |               |dso   |HT                                                    |     
NGC 281                |Pac-Man Nebula                      |               |dso   |CC,DN                                                 |     
NGC 281                |Lafitte's Grand Isle                |               |dso   |HT                                                    |     
NGC 292                |Small Magellanic Cloud              |               |dso   |WK,BCH,WSO,CCG                                        |     
NGC 292                |SMC                                 |               |dso   |WK,SIMBAD                                             |
NGC 292                |Nubecula Minor                      |               |dso   |SIMBAD,BCH,WSO,CCG                                    |     
NGC 375                |Pisces Cloud                        |               |dso   |NED                                                   |     
NGC 383                |NGC 383 group                       |               |dso   |WSG                                                   |     
NGC 404                |Mirach's Ghost                      |               |dso   |DSW,HT                                                |     
NGC 404                |Lost Pearl Galaxy                   |               |dso   |HT                                                    |     
NGC 488                |Whirligig Galaxy                    |               |dso   |B500,SD                                               |     
NGC 507                |NGC 507 group                       |               |dso   |WSG                                                   |     
NGC 584                |Little Spindle Galaxy               |               |dso   |B500,HT                                               |     
NGC 654                |Fuzzy Butterfly Cluster             |               |dso   |B500,SD                                               |     
NGC 659                |Yin-Yang Cluster                    |               |dso   |HT                                                    |     
NGC 772                |Fiddlehead Galaxy                   |               |dso   |B500,HT                                               |     
NGC 869                |h Persei                            |               |dso   |WK,DWH,WSO,CC                                         |     
NGC 884                |χ Persei                            |               |dso   |WK,DWH,WSO,CC                                         |     
NGC 936                |Darth Vader's Starfighter           |               |dso   |SD                                                    |     
NGC 1023               |Perseus Lenticular Galaxy           |               |dso   |B500,HT                                               |     
NGC 1049               |Fornax Dwarf Cluster 3              |               |dso   |SIMBAD                                                |     
NGC 1049               |Fornax H3                           |               |dso   |SIMBAD                                                |     
NGC 1049               |Fornax C3                           |               |dso   |SIMBAD                                                |     
NGC 1049               |Fornax 3                            |               |dso   |SIMBAD                                                |     
NGC 1049               |Fornax Dwarf                        |               |dso   |PSA                                                   |     
NGC 1232               |Eye of God Galaxy                   |               |dso   |B500,HT                                               |     
NGC 1245               |Patrick Starfish Cluster            |               |dso   |B500,SD                                               |     
NGC 1269               |Snow Collar Galaxy                  |               |dso   |SG,HT                                                 |     
NGC 1316               |Fornax A                            |               |dso   |NED,SIMBAD,TSS,SG,HT,WSG,PSA                          |     
NGC 1317               |Fornax B                            |               |dso   |SIMBAD                                                |     
NGC 1325               |Holmberg VI                         |               |dso   |WSG                                                   |     
NGC 1333               |Embryo Nebula                       |               |dso   |B500,HT                                               |     
NGC 1333               |Phantom Tiara                       |               |dso   |HT                                                    |     
NGC 1342               |Little Scorpion Cluster             |               |dso   |                                                      |     
NGC 1342               |Stingray Cluster                    |               |dso   |B500,SD                                               |     
NGC 1342               |Sea Robin Cluster                   |               |dso   |SD                                                    |     
NGC 1350               |The Colossal Cosmic Eye             |               |dso   |SG                                                    |     
NGC 1365               |Great Barred Spiral Galaxy          |               |dso   |TSS                                                   |     
NGC 1407               |Eridanus A Group                    |               |dso   |DSW                                                   |     
NGC 1432               |Maia Nebula                         |               |dso   |SIMBAD,DSW,WSO,PSA                                    |     
NGC 1435               |Merope Nebula                       |               |dso   |SIMBAD,DSW,DWH,WSO,PSA                                |     
NGC 1435               |Tempel's Nebula                     |               |dso   |                                                      |     
NGC 1491               |Fossil Footprint Nebula             |               |dso   |B500,SD                                               |     
NGC 1499               |California Nebula                   |               |dso   |WK,SIMBAD,DSW,BCH,DWH,WSO,PSA,CCG                     |     
NGC 1499               |Dragon Nebula                       |               |dso   |CCG                                                   |     
NGC 1501               |Camel's Eye Nebula                  |               |dso   |                                                      |     
NGC 1501               |Oyster Nebula                       |               |dso   |B500,DWH,HT                                           |     
NGC 1501               |Blue Oyster Nebula                  |               |dso   |HT                                                    |     
NGC 1502               |Jolly Roger Cluster                 |               |dso   |HT                                                    |     
NGC 1502               |Golden Harp Cluster                 |               |dso   |B500                                                  |     
NGC 1528               |m & m Double Cluster                |               |dso   |HT                                                    |     
NGC 1535               |Cleopatra's Eye Nebula              |               |dso   |DSW,HT,DN                                             |     
NGC 1535               |Eskimo's Wife Nebula                |               |dso   |B500                                                  |     
NGC 1535               |Celestial Jellyfish                 |               |dso   |HT                                                    |     
NGC 1535               |Ghost of Neptune Nebula             |               |dso   |HT                                                    |     
NGC 1545               |m & m Double Cluster                |               |dso   |HT                                                    |     
NGC 1545               |Running Man Cluster                 |               |dso   |HT                                                    |     
NGC 1545               |Magic Pentagram Cluster             |               |dso   |HT                                                    |     
NGC 1554               |Struve's Lost Nebula                |               |dso   |WSO                                                   |     
NGC 1554               |Struve's Nebula                     |               |dso   |SIMBAD                                                |     
NGC 1555               |Hind's Variable Nebula              |               |dso   |SIMBAD,BCH,DWH,WSO,PSA                                |     
NGC 1555               |Hind's Nebula                       |               |dso   |SIMBAD                                                |     
NGC 1579               |Northern Trifid Nebula              |               |dso   |DSW,SD                                                |     
NGC 1598               |Carafe Group                        |               |dso   |                                                      |     
NGC 1647               |Pirate Moon Cluster                 |               |dso   |B500,HT                                               |     
NGC 1664               |4-H cluster                         |               |dso   |DWH                                                   |     
NGC 1788               |Cosmic Bat Nebula                   |               |dso   |SD                                                    |     
NGC 1788               |Foxface Nebula                      |               |dso   |SD                                                    |     
NGC 1817               |Poor Man's Double Cluster           |               |dso   |B500,OGSC,SD                                          |     
NGC 1893               |Letter Y Cluster                    |               |dso   |CSOMSC                                                |     
NGC 1909               |Witch Head Nebula                   |               |dso   |WK,DSW,TSS,PSA                                        |     
NGC 1910               |S Dor Cluster                       |               |dso   |BCH                                                   |     
NGC 1931               |The Fly Nebula                      |               |dso   |SD                                                    |     
NGC 1973               |Mermaid's Purse Nebula              |               |dso   |B500                                                  |     
NGC 1973               |Running Man Nebula                  |               |dso   |DN                                                    |     
NGC 1977               |Running Man Nebula                  |               |dso   |SIMBAD,HT,DN                                          |     
NGC 1977               |Mermaid's Purse                     |               |dso   |HT                                                    |     
NGC 1980               |The Lost Jewel of Orion             |               |dso   |B500,HT                                               |     
NGC 1980               |Lower Sword                         |               |dso   |SIMBAD                                                |     
NGC 1981               |Coal Car Cluster                    |               |dso   |B500,HT                                               |     
NGC 1981               |Upper Sword                         |               |dso   |SIMBAD                                                |     
NGC 1990               |ε Ori Nebula                        |               |dso   |                                                      |     
NGC 1999               |13th Pearl Nebula                   |               |dso   |B500,HT                                               |     
NGC 1999               |Rubber Stamp Nebula                 |               |dso   |HT                                                    |     
NGC 1999               |Black Eye Nebula                    |               |dso   |B500                                                  |     
NGC 2022               |Kissing Crescents Nebula            |               |dso   |B500,SD                                               |     
NGC 2022               |Orion's Collarbone Nebula           |               |dso   |B500                                                  |     
NGC 2024               |Flame Nebula                        |               |dso   |WK,TSS,HT,WSO,CC,DN                                   |     
NGC 2024               |Tank Tracks Nebula                  |               |dso   |HT,CC                                                 |     
NGC 2024               |Maple Leaf Nebula                   |               |dso   |B500                                                  |     
NGC 2024               |Lips Nebula                         |               |dso   |HT                                                    |     
NGC 2024               |Burning Bush Nebula                 |               |dso   |HT                                                    |     
NGC 2024               |The Ghost of Alnitak                |               |dso   |HT                                                    |     
NGC 2060               |30 Dor B                            |               |dso   |SIMBAD                                                |     
NGC 2080               |Ghost Head Nebula                   |               |dso   |                                                      |     
NGC 2146               |Dusty Hand Galaxy                   |               |dso   |B500                                                  |     
NGC 2169               |The 37 Cluster                      |               |dso   |HT                                                    |     
NGC 2169               |The 'LE' Cluster                    |               |dso   |                                                      |     
